hour,Cargo,Fishing,Military,Not Available,Other,Passenger,Pleasure Craft,Tanker,Tug Tow,day,month,year
12,27721.0,19190.0,630.0,4429.0,41391.0,27424.0,100188.0,13094.0,111260.0,8,10,2023
13,27551.0,19485.0,631.0,4574.0,42156.0,29057.0,102115.0,13267.0,111776.0,8,10,2023
14,26947.0,19918.0,707.0,4677.0,41991.0,30753.0,106550.0,13266.0,111627.0,8,10,2023
15,26654.0,19606.0,671.0,4763.0,42106.0,32428.0,111948.0,13228.0,108916.0,8,10,2023
16,26244.0,19577.0,644.0,4882.0,41966.0,33877.0,117243.0,12595.0,108352.0,8,10,2023
17,26043.0,19342.0,662.0,4810.0,42453.0,34689.0,121077.0,12633.0,108464.0,8,10,2023
18,25687.0,19122.0,637.0,4887.0,43094.0,35972.0,122299.0,12634.0,108633.0,8,10,2023
19,25691.0,18897.0,659.0,4858.0,43354.0,36827.0,121183.0,12972.0,108561.0,8,10,2023
20,25085.0,18326.0,661.0,4591.0,42673.0,35305.0,115149.0,12547.0,106887.0,8,10,2023
21,24957.0,18394.0,624.0,4418.0,41442.0,34143.0,109272.0,12426.0,104366.0,8,10,2023
22,26037.0,19657.0,619.0,4455.0,42779.0,34872.0,108308.0,12830.0,109052.0,8,10,2023
23,26422.0,20313.0,622.0,4469.0,41869.0,32981.0,102672.0,12815.0,109853.0,8,10,2023
0,26305.0,20604.0,637.0,4511.0,40815.0,30172.0,95957.0,12581.0,109372.0,9,10,2023
1,25871.0,20525.0,565.0,4346.0,39953.0,27322.0,92178.0,12539.0,109538.0,9,10,2023
2,26083.0,19857.0,515.0,4234.0,40101.0,25084.0,91114.0,12537.0,109696.0,9,10,2023
3,26094.0,19531.0,518.0,4217.0,39345.0,23701.0,91207.0,12592.0,110039.0,9,10,2023
4,26225.0,19358.0,516.0,4217.0,39584.0,23507.0,90971.0,12509.0,110275.0,9,10,2023
5,26162.0,19114.0,534.0,4233.0,39826.0,23520.0,91317.0,12348.0,110093.0,9,10,2023
6,25843.0,19142.0,510.0,4227.0,39230.0,22877.0,90660.0,12045.0,109382.0,9,10,2023
7,26394.0,19592.0,528.0,4288.0,40266.0,23058.0,90833.0,12423.0,110840.0,9,10,2023
8,26229.0,20049.0,495.0,4241.0,40368.0,23470.0,91041.0,12485.0,110848.0,9,10,2023
9,26307.0,20050.0,497.0,4226.0,40362.0,25168.0,91928.0,12708.0,111686.0,9,10,2023
10,26455.0,20514.0,492.0,4226.0,41406.0,27619.0,93065.0,13026.0,113708.0,9,10,2023
11,26236.0,20500.0,537.0,4564.0,42689.0,29585.0,96725.0,12925.0,115260.0,9,10,2023
12,26193.0,20546.0,614.0,4718.0,43991.0,31225.0,101026.0,12930.0,116494.0,9,10,2023
13,26329.0,20446.0,630.0,4800.0,44970.0,32754.0,103953.0,12832.0,117415.0,9,10,2023
14,25878.0,20177.0,695.0,4955.0,45292.0,33628.0,105167.0,12360.0,118045.0,9,10,2023
15,25720.0,20420.0,648.0,4977.0,45793.0,34056.0,107299.0,12443.0,116941.0,9,10,2023
16,24697.0,20467.0,609.0,4966.0,44819.0,33676.0,108063.0,12274.0,114897.0,9,10,2023
17,25087.0,20904.0,607.0,5086.0,45733.0,34074.0,108979.0,12307.0,115075.0,9,10,2023
18,25192.0,20732.0,611.0,4955.0,45313.0,34535.0,107997.0,12139.0,114828.0,9,10,2023
19,24880.0,20022.0,659.0,4905.0,43372.0,34471.0,105520.0,11761.0,113450.0,9,10,2023
20,25361.0,19988.0,649.0,4946.0,42792.0,34459.0,101673.0,11792.0,112957.0,9,10,2023
21,25632.0,19481.0,610.0,4899.0,42955.0,33662.0,97425.0,12222.0,113206.0,9,10,2023
22,26130.0,19135.0,610.0,4933.0,42763.0,32617.0,94246.0,12517.0,113122.0,9,10,2023
23,26410.0,19488.0,589.0,4906.0,41798.0,30784.0,92189.0,12584.0,112919.0,9,10,2023
0,26557.0,19835.0,550.0,4897.0,42537.0,29369.0,90990.0,12691.0,113039.0,10,10,2023
1,25497.0,19548.0,518.0,4913.0,42152.0,26833.0,88838.0,12354.0,112811.0,10,10,2023
2,27067.0,19324.0,499.0,4723.0,42296.0,25120.0,89135.0,12844.0,112979.0,10,10,2023
3,27624.0,19356.0,541.0,4720.0,42414.0,24048.0,89000.0,12923.0,113359.0,10,10,2023
4,27719.0,19502.0,544.0,4783.0,42866.0,23295.0,89392.0,13288.0,113565.0,10,10,2023
5,28162.0,19604.0,550.0,4721.0,42765.0,22711.0,89471.0,13158.0,112654.0,10,10,2023
6,28269.0,19295.0,519.0,4680.0,42404.0,22485.0,88972.0,13103.0,113305.0,10,10,2023
7,28632.0,19400.0,532.0,4666.0,42603.0,22357.0,89796.0,12988.0,113315.0,10,10,2023
8,28712.0,19920.0,540.0,4706.0,42698.0,22845.0,90661.0,13138.0,113714.0,10,10,2023
9,28883.0,20250.0,539.0,4768.0,43028.0,24609.0,90348.0,12804.0,114891.0,10,10,2023
10,28428.0,21233.0,554.0,4796.0,43543.0,27187.0,90384.0,12716.0,116492.0,10,10,2023
11,28100.0,22145.0,594.0,5087.0,45277.0,30050.0,93788.0,12889.0,119401.0,10,10,2023
12,27669.0,22088.0,653.0,5158.0,47451.0,31651.0,98189.0,12678.0,121243.0,10,10,2023
13,27552.0,21657.0,775.0,5317.0,48653.0,33186.0,99827.0,12522.0,122156.0,10,10,2023
14,26751.0,21325.0,806.0,5380.0,50081.0,34051.0,101265.0,12036.0,120726.0,10,10,2023
15,26851.0,21249.0,786.0,5495.0,50499.0,34496.0,102541.0,11854.0,118363.0,10,10,2023
16,26739.0,21347.0,814.0,5329.0,49676.0,35002.0,103473.0,11788.0,117068.0,10,10,2023
17,25689.0,20615.0,830.0,5160.0,48651.0,33596.0,100132.0,11370.0,113458.0,10,10,2023
18,26743.0,21085.0,829.0,5191.0,49686.0,34825.0,101281.0,11414.0,117196.0,10,10,2023
19,27042.0,21201.0,744.0,5170.0,49171.0,35092.0,99294.0,11488.0,117407.0,10,10,2023
20,26778.0,20741.0,727.0,5117.0,47868.0,34572.0,95578.0,11616.0,115519.0,10,10,2023
21,27447.0,20547.0,631.0,5190.0,47466.0,33258.0,94032.0,11907.0,115222.0,10,10,2023
22,27479.0,20436.0,554.0,5012.0,47091.0,32579.0,92940.0,12122.0,115351.0,10,10,2023
23,27630.0,20559.0,514.0,4820.0,46149.0,31673.0,90832.0,12124.0,116273.0,10,10,2023
0,27898.0,20778.0,517.0,4694.0,45497.0,29985.0,90141.0,12103.0,117228.0,11,10,2023
1,28071.0,20585.0,504.0,4658.0,44790.0,28381.0,89651.0,11957.0,117185.0,11,10,2023
2,27902.0,20372.0,460.0,4612.0,43947.0,25795.0,89945.0,11571.0,116608.0,11,10,2023
3,28187.0,20429.0,436.0,4654.0,43160.0,25465.0,89730.0,11615.0,117729.0,11,10,2023
4,28578.0,20311.0,431.0,4597.0,42978.0,24685.0,88829.0,11785.0,117793.0,11,10,2023
5,28578.0,20450.0,454.0,4544.0,42868.0,24086.0,87942.0,11559.0,118266.0,11,10,2023
6,28078.0,20216.0,468.0,4494.0,43086.0,23255.0,87869.0,11334.0,116295.0,11,10,2023
7,28333.0,20331.0,447.0,4520.0,43839.0,23258.0,89148.0,11250.0,117896.0,11,10,2023
8,28147.0,21010.0,450.0,4522.0,43671.0,23791.0,90433.0,10992.0,117433.0,11,10,2023
9,27613.0,21841.0,446.0,4587.0,44638.0,25928.0,90891.0,11037.0,118398.0,11,10,2023
10,26638.0,23193.0,443.0,4589.0,44503.0,28072.0,92649.0,10916.0,119303.0,11,10,2023
11,26214.0,23723.0,486.0,4972.0,45643.0,30635.0,95706.0,10753.0,120248.0,11,10,2023
12,26115.0,23794.0,563.0,5153.0,47712.0,32176.0,100835.0,10876.0,122716.0,11,10,2023
13,25728.0,23192.0,669.0,5308.0,48899.0,33177.0,102875.0,11031.0,123900.0,11,10,2023
14,25109.0,23729.0,705.0,5398.0,50042.0,33846.0,104694.0,11322.0,123798.0,11,10,2023
15,24814.0,23346.0,658.0,5478.0,49013.0,33305.0,104140.0,11317.0,119085.0,11,10,2023
16,25251.0,23913.0,674.0,5575.0,48907.0,34499.0,107481.0,11558.0,119853.0,11,10,2023
17,25922.0,24236.0,685.0,5476.0,50015.0,35028.0,106777.0,11704.0,118460.0,11,10,2023
18,25955.0,23641.0,632.0,5532.0,49957.0,35350.0,107083.0,11669.0,116956.0,11,10,2023
19,26423.0,23440.0,616.0,5412.0,49006.0,35515.0,105437.0,11473.0,116717.0,11,10,2023
20,26333.0,23251.0,605.0,5459.0,47867.0,35738.0,101099.0,11381.0,116290.0,11,10,2023
21,26435.0,23191.0,555.0,5291.0,47724.0,34753.0,99746.0,11663.0,115646.0,11,10,2023
22,26283.0,23349.0,543.0,5215.0,46892.0,33804.0,97834.0,11632.0,116430.0,11,10,2023
23,26201.0,23234.0,502.0,5250.0,45826.0,32007.0,95058.0,11341.0,116292.0,11,10,2023
0,26636.0,23132.0,580.0,5216.0,45310.0,30249.0,93577.0,11540.0,116328.0,12,10,2023
1,27129.0,22867.0,533.0,4957.0,44907.0,28658.0,92644.0,11779.0,115508.0,12,10,2023
2,27582.0,22745.0,530.0,4992.0,43986.0,26565.0,93037.0,11934.0,114748.0,12,10,2023
3,27722.0,22325.0,513.0,4901.0,43020.0,24660.0,92085.0,12175.0,114092.0,12,10,2023
4,27946.0,22132.0,511.0,4819.0,42860.0,23506.0,91344.0,12412.0,113996.0,12,10,2023
5,25787.0,21074.0,485.0,4372.0,39306.0,21326.0,85407.0,11463.0,104520.0,12,10,2023
6,22345.0,16558.0,420.0,3766.0,33773.0,18464.0,72034.0,10564.0,92359.0,12,10,2023
7,27953.0,21459.0,541.0,4636.0,41507.0,22389.0,91032.0,12917.0,113232.0,12,10,2023
8,27607.0,21204.0,555.0,4677.0,41225.0,22726.0,91373.0,12952.0,112629.0,12,10,2023
9,27665.0,22165.0,539.0,4480.0,41190.0,24611.0,89612.0,12730.0,110088.0,12,10,2023
10,27854.0,23703.0,573.0,4635.0,42413.0,27474.0,93564.0,13015.0,113991.0,12,10,2023
11,27846.0,24041.0,637.0,5039.0,43928.0,29588.0,97213.0,13047.0,116186.0,12,10,2023
12,28212.0,24206.0,673.0,5271.0,45778.0,31465.0,100345.0,13195.0,118915.0,12,10,2023
13,28055.0,24034.0,662.0,5433.0,47577.0,32663.0,102358.0,12916.0,119710.0,12,10,2023
14,27856.0,23017.0,707.0,5335.0,47924.0,32692.0,99622.0,12502.0,115731.0,12,10,2023
15,28638.0,24013.0,625.0,5469.0,49599.0,33523.0,103198.0,13039.0,117951.0,12,10,2023
16,27971.0,23132.0,694.0,5427.0,48432.0,33657.0,103433.0,13113.0,117468.0,12,10,2023
17,27725.0,23454.0,785.0,5584.0,48326.0,33955.0,105233.0,13057.0,118034.0,12,10,2023
18,28065.0,23248.0,730.0,5561.0,47710.0,34125.0,105267.0,13141.0,116590.0,12,10,2023
19,28142.0,23175.0,673.0,5410.0,47254.0,35027.0,104320.0,13230.0,116358.0,12,10,2023
20,28032.0,22853.0,722.0,5189.0,46992.0,34894.0,102390.0,13393.0,114212.0,12,10,2023
21,28073.0,22994.0,644.0,5406.0,47128.0,34237.0,101661.0,13633.0,114916.0,12,10,2023
22,27526.0,23254.0,591.0,5041.0,46259.0,32983.0,96627.0,13067.0,113838.0,12,10,2023
23,27934.0,23563.0,533.0,5114.0,46187.0,32493.0,96907.0,13316.0,115566.0,12,10,2023
0,26547.0,21910.0,497.0,4672.0,42448.0,29060.0,90822.0,12551.0,106634.0,13,10,2023
1,26041.0,21014.0,496.0,4329.0,40242.0,26555.0,87533.0,11685.0,101353.0,13,10,2023
2,28329.0,21774.0,490.0,4670.0,43735.0,25521.0,88419.0,13111.0,112322.0,13,10,2023
3,28444.0,21430.0,463.0,4629.0,43292.0,23986.0,87874.0,12850.0,111958.0,13,10,2023
4,29783.0,21167.0,488.0,4574.0,44016.0,23547.0,89604.0,13215.0,114185.0,13,10,2023
5,28973.0,20593.0,462.0,4466.0,42569.0,22525.0,87016.0,13020.0,112376.0,13,10,2023
6,26228.0,17465.0,413.0,4034.0,38098.0,19760.0,76669.0,11695.0,101433.0,13,10,2023
7,28963.0,20225.0,494.0,4423.0,41724.0,22002.0,87411.0,13018.0,111476.0,13,10,2023
8,29800.0,21161.0,520.0,4402.0,42574.0,22642.0,90636.0,13342.0,114091.0,13,10,2023
9,29193.0,21603.0,499.0,4348.0,42640.0,24016.0,88188.0,12996.0,112918.0,13,10,2023
10,29096.0,22053.0,515.0,4519.0,43839.0,26761.0,90533.0,12788.0,115819.0,13,10,2023
11,28503.0,21825.0,580.0,4618.0,44972.0,28288.0,93363.0,12397.0,115208.0,13,10,2023
12,29172.0,22334.0,701.0,4948.0,47829.0,30361.0,100233.0,12510.0,119935.0,13,10,2023
13,28738.0,21794.0,758.0,5086.0,48969.0,31913.0,101990.0,12147.0,119711.0,13,10,2023
14,28544.0,21978.0,784.0,5246.0,50024.0,32617.0,104711.0,12176.0,119342.0,13,10,2023
15,27866.0,21876.0,715.0,5294.0,49458.0,33114.0,107135.0,12401.0,118805.0,13,10,2023
16,27963.0,21946.0,679.0,5420.0,49197.0,33846.0,108713.0,12339.0,117494.0,13,10,2023
17,27649.0,21446.0,694.0,5377.0,48928.0,34426.0,109909.0,12238.0,117072.0,13,10,2023
18,27382.0,20792.0,665.0,5194.0,48772.0,34999.0,110215.0,12294.0,116862.0,13,10,2023
19,27770.0,20289.0,694.0,5179.0,48110.0,35786.0,109570.0,12862.0,116179.0,13,10,2023
20,27424.0,19913.0,627.0,5146.0,47383.0,35474.0,105750.0,13153.0,113953.0,13,10,2023
21,27489.0,19546.0,580.0,5178.0,47389.0,34929.0,103077.0,13641.0,113903.0,13,10,2023
22,27713.0,19540.0,519.0,5021.0,46647.0,34471.0,99202.0,14003.0,114514.0,13,10,2023
23,27603.0,19450.0,493.0,4940.0,45623.0,33147.0,95305.0,14131.0,113888.0,13,10,2023
0,27614.0,19669.0,497.0,4660.0,45004.0,31275.0,93055.0,13970.0,112679.0,14,10,2023
1,28278.0,19847.0,500.0,4683.0,44594.0,29871.0,92631.0,14331.0,113730.0,14,10,2023
2,28036.0,19748.0,490.0,4446.0,44115.0,27519.0,91270.0,14088.0,112210.0,14,10,2023
3,28165.0,19534.0,490.0,4380.0,43561.0,25610.0,90914.0,14087.0,111813.0,14,10,2023
4,27933.0,19856.0,493.0,4328.0,43364.0,24315.0,90464.0,14035.0,112459.0,14,10,2023
5,26083.0,18879.0,464.0,3985.0,39886.0,22328.0,86775.0,12514.0,100815.0,14,10,2023
6,24911.0,18187.0,450.0,3901.0,38841.0,21324.0,83523.0,11929.0,99624.0,14,10,2023
7,27461.0,19733.0,510.0,4420.0,43526.0,22759.0,91531.0,13507.0,113035.0,14,10,2023
8,27233.0,20172.0,494.0,4382.0,43572.0,23138.0,91210.0,12936.0,112773.0,14,10,2023
9,27508.0,20584.0,510.0,4351.0,44183.0,23583.0,90971.0,12854.0,112585.0,14,10,2023
10,26669.0,20359.0,493.0,4491.0,43784.0,24640.0,91918.0,12678.0,112366.0,14,10,2023
11,26716.0,20480.0,514.0,4746.0,44334.0,26665.0,96232.0,12745.0,114950.0,14,10,2023
12,26038.0,20384.0,503.0,4830.0,44159.0,28054.0,97697.0,12346.0,115030.0,14,10,2023
13,26056.0,20659.0,519.0,4990.0,45465.0,29632.0,100931.0,12943.0,116064.0,14,10,2023
14,26217.0,20328.0,495.0,4989.0,45998.0,31057.0,104394.0,13109.0,115080.0,14,10,2023
15,26370.0,20330.0,488.0,5028.0,46400.0,33152.0,107187.0,13407.0,114818.0,14,10,2023
16,25885.0,20716.0,501.0,4903.0,45538.0,34222.0,108427.0,12935.0,113868.0,14,10,2023
17,26079.0,20693.0,514.0,4931.0,46320.0,35243.0,110754.0,13161.0,114611.0,14,10,2023
18,26572.0,20595.0,527.0,4894.0,46092.0,36468.0,110602.0,13248.0,113416.0,14,10,2023
19,26617.0,20318.0,546.0,5054.0,45035.0,36500.0,109213.0,13166.0,113062.0,14,10,2023
20,26236.0,19914.0,555.0,5081.0,44895.0,35405.0,104031.0,13150.0,112793.0,14,10,2023
21,26168.0,20080.0,603.0,4908.0,44259.0,34850.0,102493.0,13305.0,111738.0,14,10,2023
22,25933.0,19989.0,560.0,4647.0,44323.0,33788.0,99351.0,13162.0,112544.0,14,10,2023
23,26125.0,20626.0,514.0,4525.0,44557.0,32544.0,96213.0,12868.0,112238.0,14,10,2023
0,26101.0,21143.0,545.0,4352.0,43602.0,31529.0,93725.0,12497.0,112302.0,15,10,2023
1,26354.0,20908.0,551.0,4397.0,42468.0,29588.0,90745.0,12515.0,111333.0,15,10,2023
2,26020.0,20843.0,538.0,4497.0,41289.0,27221.0,90592.0,12776.0,111709.0,15,10,2023
3,26262.0,20738.0,543.0,4444.0,40836.0,25752.0,91311.0,12686.0,110985.0,15,10,2023
4,26544.0,20453.0,555.0,4389.0,40006.0,24972.0,91309.0,12774.0,110302.0,15,10,2023
5,26093.0,19915.0,535.0,4403.0,39073.0,23427.0,88603.0,12556.0,108336.0,15,10,2023
6,20388.0,13326.0,390.0,3483.0,29336.0,16942.0,64654.0,10369.0,83685.0,15,10,2023
7,25468.0,19352.0,520.0,4250.0,37269.0,21573.0,87738.0,12357.0,103719.0,15,10,2023
8,26506.0,19928.0,545.0,4382.0,38949.0,22186.0,91177.0,12823.0,109072.0,15,10,2023
9,25980.0,20050.0,470.0,4359.0,38849.0,22446.0,89556.0,12755.0,108175.0,15,10,2023
10,26057.0,20044.0,450.0,4413.0,39518.0,23177.0,90056.0,12747.0,108664.0,15,10,2023
11,25626.0,20063.0,467.0,4539.0,39423.0,24763.0,91381.0,12282.0,107977.0,15,10,2023
12,25597.0,20836.0,490.0,4689.0,40526.0,26625.0,97353.0,12501.0,109935.0,15,10,2023
13,24360.0,20267.0,500.0,4734.0,40763.0,27692.0,96097.0,12131.0,108384.0,15,10,2023
14,24195.0,20388.0,508.0,4708.0,40541.0,29257.0,99666.0,11885.0,106954.0,15,10,2023
15,22489.0,19546.0,476.0,4257.0,35563.0,28319.0,97080.0,9945.0,88784.0,15,10,2023
16,24346.0,20447.0,502.0,4778.0,40569.0,31170.0,104592.0,11412.0,106458.0,15,10,2023
17,24716.0,20840.0,494.0,4975.0,41419.0,32393.0,109108.0,11073.0,108665.0,15,10,2023
18,24418.0,20870.0,427.0,4976.0,40904.0,33046.0,111641.0,10836.0,108968.0,15,10,2023
19,24479.0,20830.0,418.0,4932.0,40458.0,33219.0,110573.0,10595.0,109001.0,15,10,2023
20,24086.0,20204.0,414.0,4893.0,40467.0,32566.0,107213.0,10516.0,107655.0,15,10,2023
21,21031.0,18149.0,397.0,3860.0,32153.0,28484.0,95254.0,8077.0,80436.0,15,10,2023
22,22924.0,19243.0,411.0,4379.0,37541.0,29953.0,95586.0,9973.0,100756.0,15,10,2023
23,23994.0,20215.0,439.0,4729.0,40063.0,29895.0,95911.0,10303.0,109466.0,15,10,2023
0,23986.0,20478.0,458.0,4561.0,40096.0,27572.0,91832.0,10140.0,109877.0,16,10,2023
1,24234.0,20367.0,476.0,4370.0,40192.0,26221.0,89450.0,10118.0,109593.0,16,10,2023
2,24111.0,19799.0,465.0,4254.0,39290.0,23551.0,87335.0,10213.0,108337.0,16,10,2023
3,24712.0,19852.0,466.0,4324.0,39473.0,23003.0,88861.0,10306.0,110098.0,16,10,2023
4,24809.0,19730.0,485.0,4221.0,39067.0,22363.0,88905.0,10177.0,109686.0,16,10,2023
5,24602.0,19179.0,457.0,4193.0,38204.0,21367.0,86402.0,10039.0,107717.0,16,10,2023
6,19180.0,13521.0,361.0,3236.0,29074.0,15955.0,64826.0,7699.0,81155.0,16,10,2023
7,24317.0,17966.0,441.0,4147.0,37518.0,20523.0,82841.0,10078.0,107245.0,16,10,2023
8,25618.0,19807.0,476.0,4294.0,38654.0,21824.0,88357.0,10495.0,110353.0,16,10,2023
9,25728.0,20240.0,464.0,4326.0,38900.0,23445.0,88045.0,10680.0,110948.0,16,10,2023
10,24783.0,19912.0,465.0,4265.0,38486.0,24954.0,85704.0,10681.0,109479.0,16,10,2023
11,25422.0,20875.0,465.0,4752.0,40744.0,27153.0,91291.0,11108.0,113137.0,16,10,2023
12,25463.0,21461.0,477.0,4946.0,42653.0,28491.0,95561.0,11114.0,114601.0,16,10,2023
13,25243.0,21670.0,490.0,5025.0,43892.0,29613.0,96977.0,11018.0,115409.0,16,10,2023
14,24733.0,21417.0,514.0,5031.0,44027.0,29864.0,97755.0,10825.0,113975.0,16,10,2023
15,25052.0,21934.0,561.0,5131.0,45034.0,31381.0,104012.0,10808.0,114962.0,16,10,2023
16,24403.0,21231.0,563.0,5227.0,44166.0,31030.0,102157.0,10470.0,112304.0,16,10,2023
17,24880.0,21712.0,578.0,5327.0,45323.0,31713.0,104800.0,10399.0,114127.0,16,10,2023
18,24891.0,21385.0,598.0,5305.0,44575.0,31881.0,103280.0,10511.0,114526.0,16,10,2023
19,25068.0,21211.0,616.0,5213.0,43878.0,32413.0,100464.0,10551.0,114409.0,16,10,2023
20,24866.0,20836.0,765.0,5026.0,42952.0,32138.0,96299.0,10552.0,113069.0,16,10,2023
21,25305.0,20814.0,769.0,5036.0,42431.0,31557.0,94762.0,10781.0,113068.0,16,10,2023
22,25231.0,21199.0,724.0,4952.0,41746.0,30372.0,92288.0,11018.0,111940.0,16,10,2023
23,25235.0,21410.0,770.0,4891.0,42309.0,29201.0,90858.0,11417.0,112705.0,16,10,2023
0,25523.0,21441.0,680.0,4838.0,41535.0,27619.0,89703.0,11322.0,112889.0,17,10,2023
1,26107.0,21450.0,611.0,4801.0,41105.0,26001.0,88846.0,11445.0,112906.0,17,10,2023
2,26584.0,21755.0,598.0,4783.0,40927.0,24156.0,89034.0,11382.0,113526.0,17,10,2023
3,26603.0,21718.0,603.0,4654.0,41219.0,23534.0,89303.0,11198.0,114120.0,17,10,2023
4,26809.0,21612.0,587.0,4652.0,41454.0,22627.0,89338.0,11172.0,114981.0,17,10,2023
5,26686.0,21394.0,534.0,4623.0,40946.0,22210.0,90422.0,11306.0,115514.0,17,10,2023
6,25419.0,20231.0,499.0,4330.0,38223.0,20832.0,85284.0,10568.0,108311.0,17,10,2023
7,27127.0,21298.0,516.0,4647.0,40669.0,21936.0,90624.0,11501.0,115185.0,17,10,2023
8,26940.0,21889.0,527.0,4608.0,40435.0,22170.0,90405.0,11560.0,115741.0,17,10,2023
9,26928.0,22524.0,523.0,4692.0,40680.0,24031.0,90945.0,11622.0,115686.0,17,10,2023
10,26504.0,23133.0,567.0,4596.0,40945.0,25938.0,90600.0,11540.0,115332.0,17,10,2023
11,26289.0,23964.0,667.0,4998.0,42889.0,27992.0,95812.0,11630.0,118544.0,17,10,2023
12,26248.0,24255.0,715.0,5240.0,45852.0,29278.0,98612.0,11325.0,121962.0,17,10,2023
13,25835.0,23808.0,868.0,5413.0,47258.0,30907.0,99238.0,11186.0,122096.0,17,10,2023
14,26038.0,24154.0,935.0,5498.0,50175.0,32154.0,103256.0,11260.0,124318.0,17,10,2023
15,23858.0,22322.0,836.0,4990.0,40801.0,28700.0,103845.0,10451.0,92383.0,17,10,2023
16,23284.0,21834.0,841.0,5120.0,39594.0,28712.0,105515.0,10566.0,90690.0,17,10,2023
17,23289.0,21536.0,827.0,4934.0,39869.0,29153.0,106297.0,10273.0,90022.0,17,10,2023
18,23084.0,21527.0,812.0,4762.0,38900.0,29406.0,104948.0,10368.0,89505.0,17,10,2023
19,24170.0,21759.0,773.0,4895.0,40204.0,30728.0,103116.0,10842.0,99045.0,17,10,2023
20,25569.0,21848.0,762.0,5307.0,43328.0,33200.0,97780.0,11583.0,116497.0,17,10,2023
21,25626.0,21884.0,706.0,5119.0,43442.0,32842.0,95777.0,11768.0,116299.0,17,10,2023
22,25183.0,21623.0,633.0,4901.0,43238.0,31753.0,93411.0,11973.0,115512.0,17,10,2023
23,25450.0,21344.0,630.0,4843.0,42628.0,30312.0,91471.0,11972.0,114663.0,17,10,2023
0,25409.0,21650.0,546.0,4895.0,42434.0,28664.0,89917.0,11920.0,115177.0,18,10,2023
1,25508.0,21527.0,527.0,4718.0,41879.0,26585.0,89572.0,12046.0,115132.0,18,10,2023
2,25895.0,21563.0,527.0,4667.0,41851.0,24352.0,89663.0,12056.0,114808.0,18,10,2023
3,26314.0,22005.0,525.0,4746.0,41409.0,23079.0,90870.0,12230.0,115001.0,18,10,2023
4,26373.0,21997.0,502.0,4685.0,41058.0,22000.0,90793.0,12112.0,114706.0,18,10,2023
5,26345.0,21798.0,528.0,4651.0,41017.0,21487.0,90887.0,11922.0,114980.0,18,10,2023
6,26530.0,21663.0,517.0,4576.0,40845.0,21184.0,89638.0,11998.0,113958.0,18,10,2023
7,27076.0,21684.0,521.0,4634.0,41377.0,21225.0,91094.0,12071.0,114794.0,18,10,2023
8,26956.0,22180.0,541.0,4563.0,40988.0,21848.0,90137.0,12300.0,115103.0,18,10,2023
9,27170.0,22992.0,554.0,4657.0,41702.0,23927.0,90260.0,12361.0,115910.0,18,10,2023
10,26908.0,23750.0,534.0,4846.0,42837.0,26798.0,91486.0,12205.0,117965.0,18,10,2023
11,26753.0,24350.0,591.0,5186.0,44875.0,29229.0,97129.0,11872.0,119771.0,18,10,2023
12,26326.0,24092.0,671.0,5529.0,47106.0,30424.0,101656.0,11772.0,121448.0,18,10,2023
13,26387.0,24148.0,756.0,5668.0,48394.0,31944.0,104803.0,11983.0,122896.0,18,10,2023
14,26069.0,23849.0,786.0,5710.0,49983.0,32484.0,105322.0,11845.0,122913.0,18,10,2023
15,25518.0,23699.0,845.0,5604.0,48929.0,32836.0,107428.0,11816.0,120083.0,18,10,2023
16,25330.0,23697.0,804.0,5737.0,48320.0,32980.0,107520.0,11657.0,119337.0,18,10,2023
17,25597.0,23852.0,694.0,5706.0,48233.0,33120.0,107975.0,11541.0,119214.0,18,10,2023
18,25301.0,23143.0,752.0,5593.0,47480.0,33013.0,105918.0,11550.0,118812.0,18,10,2023
19,25508.0,22942.0,747.0,5658.0,46154.0,33142.0,103567.0,11673.0,117843.0,18,10,2023
20,25482.0,22377.0,741.0,5435.0,45284.0,33126.0,99028.0,11740.0,116629.0,18,10,2023
21,25433.0,22425.0,720.0,5263.0,45062.0,32670.0,97589.0,11839.0,116416.0,18,10,2023
22,25620.0,21997.0,533.0,5225.0,44453.0,31523.0,94575.0,11845.0,116498.0,18,10,2023
23,25582.0,22094.0,472.0,4949.0,44229.0,30321.0,92106.0,11614.0,116583.0,18,10,2023
0,25847.0,22843.0,467.0,4959.0,43791.0,28265.0,91152.0,11730.0,116324.0,19,10,2023
1,26123.0,22522.0,441.0,4919.0,42499.0,26845.0,88715.0,11700.0,116960.0,19,10,2023
2,26516.0,22437.0,462.0,4978.0,42030.0,24780.0,88553.0,11485.0,116676.0,19,10,2023
3,26646.0,22320.0,449.0,4926.0,41734.0,23382.0,88531.0,11347.0,117523.0,19,10,2023
4,26621.0,22800.0,458.0,4820.0,41087.0,22146.0,89316.0,11455.0,117401.0,19,10,2023
5,24788.0,22347.0,405.0,4602.0,39193.0,20708.0,84999.0,11042.0,113955.0,19,10,2023
6,25606.0,22823.0,446.0,4593.0,39890.0,20814.0,88197.0,11173.0,114646.0,19,10,2023
7,26193.0,23126.0,454.0,4678.0,40430.0,21038.0,89461.0,11146.0,115929.0,19,10,2023
8,26495.0,23479.0,449.0,4762.0,40631.0,21588.0,90103.0,11096.0,115367.0,19,10,2023
9,26793.0,24205.0,460.0,4828.0,40866.0,23458.0,91652.0,11325.0,115919.0,19,10,2023
10,26385.0,24813.0,451.0,4802.0,41030.0,25764.0,92328.0,11328.0,116575.0,19,10,2023
