hour,Cargo,Fishing,Military,Not Available,Other,Passenger,Pleasure Craft,Tanker,Tug Tow,day,month,year
4,877.0,697.0,23.0,86.0,1249.0,669.0,4898.0,524.0,2645.0,20,2,2023
5,873.0,691.0,25.0,86.0,1251.0,656.0,4877.0,506.0,2647.0,20,2,2023
6,877.0,676.0,25.0,85.0,1249.0,640.0,4875.0,502.0,2645.0,20,2,2023
7,881.0,692.0,26.0,83.0,1243.0,634.0,4893.0,490.0,2645.0,20,2,2023
8,878.0,680.0,26.0,85.0,1253.0,639.0,4939.0,504.0,2629.0,20,2,2023
9,884.0,685.0,24.0,85.0,1262.0,647.0,4976.0,503.0,2640.0,20,2,2023
10,892.0,711.0,24.0,82.0,1283.0,676.0,5018.0,505.0,2662.0,20,2,2023
11,901.0,726.0,24.0,83.0,1314.0,718.0,5139.0,502.0,2691.0,20,2,2023
12,893.0,734.0,24.0,87.0,1354.0,719.0,5205.0,502.0,2726.0,20,2,2023
13,891.0,742.0,27.0,90.0,1384.0,756.0,5273.0,503.0,2758.0,20,2,2023
14,891.0,753.0,27.0,91.0,1382.0,770.0,5302.0,499.0,2784.0,20,2,2023
15,889.0,770.0,27.0,91.0,1389.0,776.0,5304.0,501.0,2781.0,20,2,2023
16,891.0,790.0,27.0,88.0,1379.0,803.0,5324.0,502.0,2758.0,20,2,2023
17,892.0,793.0,27.0,91.0,1379.0,809.0,5354.0,483.0,2745.0,20,2,2023
18,887.0,773.0,29.0,89.0,1370.0,814.0,5375.0,491.0,2706.0,20,2,2023
19,878.0,775.0,29.0,93.0,1358.0,819.0,5342.0,490.0,2695.0,20,2,2023
20,887.0,783.0,29.0,88.0,1316.0,809.0,5267.0,491.0,2686.0,20,2,2023
21,898.0,777.0,29.0,85.0,1314.0,800.0,5183.0,487.0,2706.0,20,2,2023
22,893.0,776.0,29.0,88.0,1308.0,779.0,5093.0,496.0,2687.0,20,2,2023
23,902.0,760.0,30.0,86.0,1286.0,760.0,5050.0,500.0,2684.0,20,2,2023
0,910.0,756.0,27.0,86.0,1294.0,745.0,4958.0,517.0,2690.0,21,2,2023
1,909.0,760.0,25.0,89.0,1308.0,720.0,4922.0,523.0,2697.0,21,2,2023
2,909.0,753.0,26.0,83.0,1307.0,708.0,4908.0,520.0,2693.0,21,2,2023
3,912.0,749.0,27.0,84.0,1302.0,679.0,4936.0,524.0,2694.0,21,2,2023
4,908.0,746.0,27.0,84.0,1290.0,651.0,4937.0,526.0,2687.0,21,2,2023
5,907.0,744.0,27.0,85.0,1295.0,638.0,4930.0,526.0,2702.0,21,2,2023
6,909.0,733.0,26.0,82.0,1291.0,631.0,4861.0,519.0,2707.0,21,2,2023
7,913.0,730.0,26.0,79.0,1285.0,628.0,4909.0,528.0,2706.0,21,2,2023
8,909.0,726.0,26.0,79.0,1281.0,628.0,4899.0,525.0,2703.0,21,2,2023
9,911.0,724.0,26.0,80.0,1292.0,651.0,4910.0,526.0,2718.0,21,2,2023
10,902.0,733.0,27.0,82.0,1295.0,688.0,4934.0,524.0,2728.0,21,2,2023
11,895.0,740.0,27.0,82.0,1327.0,724.0,5012.0,524.0,2753.0,21,2,2023
12,907.0,732.0,30.0,86.0,1411.0,761.0,5101.0,517.0,2810.0,21,2,2023
13,898.0,737.0,32.0,88.0,1444.0,787.0,5136.0,517.0,2825.0,21,2,2023
14,894.0,732.0,34.0,94.0,1474.0,793.0,5166.0,513.0,2841.0,21,2,2023
15,897.0,729.0,35.0,94.0,1519.0,804.0,5173.0,505.0,2834.0,21,2,2023
16,900.0,734.0,40.0,95.0,1491.0,807.0,5258.0,495.0,2792.0,21,2,2023
17,895.0,755.0,38.0,94.0,1465.0,816.0,5236.0,488.0,2779.0,21,2,2023
18,884.0,742.0,38.0,96.0,1471.0,810.0,5191.0,479.0,2752.0,21,2,2023
19,881.0,736.0,36.0,95.0,1451.0,807.0,5176.0,477.0,2727.0,21,2,2023
20,875.0,728.0,33.0,99.0,1421.0,804.0,5101.0,471.0,2709.0,21,2,2023
21,873.0,717.0,32.0,98.0,1380.0,797.0,5032.0,469.0,2715.0,21,2,2023
22,879.0,712.0,28.0,92.0,1372.0,775.0,4933.0,487.0,2715.0,21,2,2023
23,903.0,698.0,30.0,87.0,1350.0,762.0,4870.0,502.0,2698.0,21,2,2023
0,884.0,691.0,26.0,85.0,1326.0,748.0,4839.0,486.0,2679.0,22,2,2023
1,892.0,715.0,26.0,89.0,1307.0,717.0,4825.0,509.0,2685.0,22,2,2023
2,905.0,709.0,24.0,86.0,1316.0,691.0,4835.0,521.0,2705.0,22,2,2023
3,911.0,702.0,24.0,87.0,1306.0,669.0,4822.0,528.0,2699.0,22,2,2023
4,895.0,696.0,24.0,84.0,1308.0,644.0,4798.0,525.0,2709.0,22,2,2023
5,892.0,689.0,24.0,85.0,1295.0,634.0,4818.0,525.0,2713.0,22,2,2023
6,890.0,693.0,23.0,83.0,1286.0,621.0,4764.0,516.0,2707.0,22,2,2023
7,901.0,694.0,24.0,85.0,1288.0,613.0,4773.0,519.0,2678.0,22,2,2023
8,915.0,686.0,22.0,82.0,1290.0,629.0,4804.0,549.0,2671.0,22,2,2023
9,927.0,675.0,23.0,84.0,1284.0,655.0,4788.0,549.0,2689.0,22,2,2023
10,907.0,688.0,22.0,83.0,1308.0,691.0,4834.0,543.0,2711.0,22,2,2023
11,896.0,686.0,23.0,85.0,1328.0,729.0,4856.0,536.0,2716.0,22,2,2023
12,898.0,695.0,28.0,90.0,1402.0,750.0,4898.0,527.0,2764.0,22,2,2023
13,889.0,676.0,28.0,92.0,1408.0,756.0,4914.0,505.0,2778.0,22,2,2023
14,875.0,673.0,31.0,93.0,1428.0,766.0,4930.0,485.0,2776.0,22,2,2023
15,868.0,690.0,32.0,93.0,1444.0,779.0,4953.0,482.0,2792.0,22,2,2023
16,870.0,699.0,34.0,96.0,1450.0,781.0,5020.0,469.0,2795.0,22,2,2023
17,869.0,701.0,32.0,99.0,1451.0,794.0,5041.0,481.0,2799.0,22,2,2023
18,882.0,698.0,32.0,100.0,1423.0,779.0,5051.0,502.0,2795.0,22,2,2023
19,897.0,684.0,31.0,96.0,1412.0,800.0,5014.0,504.0,2794.0,22,2,2023
20,911.0,678.0,27.0,100.0,1394.0,800.0,4962.0,503.0,2780.0,22,2,2023
21,927.0,681.0,25.0,93.0,1364.0,790.0,4913.0,507.0,2782.0,22,2,2023
22,932.0,702.0,24.0,90.0,1371.0,766.0,4860.0,528.0,2767.0,22,2,2023
23,954.0,700.0,25.0,90.0,1388.0,762.0,4840.0,547.0,2765.0,22,2,2023
0,949.0,696.0,24.0,93.0,1369.0,741.0,4800.0,531.0,2773.0,23,2,2023
1,953.0,692.0,25.0,87.0,1331.0,715.0,4752.0,531.0,2745.0,23,2,2023
2,948.0,693.0,23.0,84.0,1325.0,685.0,4727.0,546.0,2737.0,23,2,2023
3,943.0,694.0,22.0,87.0,1322.0,669.0,4756.0,543.0,2734.0,23,2,2023
4,948.0,698.0,21.0,88.0,1320.0,649.0,4737.0,546.0,2714.0,23,2,2023
5,930.0,695.0,21.0,86.0,1313.0,636.0,4694.0,565.0,2702.0,23,2,2023
6,911.0,691.0,21.0,80.0,1315.0,617.0,4745.0,558.0,2699.0,23,2,2023
7,920.0,689.0,22.0,82.0,1314.0,608.0,4742.0,550.0,2717.0,23,2,2023
8,911.0,681.0,22.0,81.0,1305.0,615.0,4688.0,530.0,2728.0,23,2,2023
9,894.0,696.0,22.0,81.0,1304.0,624.0,4699.0,528.0,2727.0,23,2,2023
10,907.0,695.0,22.0,82.0,1304.0,671.0,4704.0,536.0,2721.0,23,2,2023
11,899.0,693.0,24.0,83.0,1328.0,699.0,4735.0,543.0,2782.0,23,2,2023
12,896.0,702.0,27.0,89.0,1380.0,727.0,4843.0,543.0,2864.0,23,2,2023
13,891.0,717.0,27.0,98.0,1435.0,740.0,4964.0,536.0,2872.0,23,2,2023
14,899.0,736.0,27.0,98.0,1451.0,773.0,4980.0,531.0,2850.0,23,2,2023
15,892.0,738.0,31.0,101.0,1497.0,792.0,5062.0,541.0,2829.0,23,2,2023
16,887.0,732.0,31.0,101.0,1510.0,790.0,5075.0,522.0,2803.0,23,2,2023
17,878.0,723.0,32.0,102.0,1484.0,815.0,5096.0,530.0,2804.0,23,2,2023
18,880.0,727.0,31.0,103.0,1481.0,823.0,5115.0,524.0,2817.0,23,2,2023
19,879.0,720.0,30.0,104.0,1466.0,836.0,5062.0,538.0,2788.0,23,2,2023
20,881.0,730.0,30.0,102.0,1456.0,837.0,5023.0,538.0,2776.0,23,2,2023
21,898.0,717.0,27.0,104.0,1459.0,834.0,4972.0,546.0,2793.0,23,2,2023
22,938.0,693.0,27.0,94.0,1455.0,809.0,4890.0,567.0,2784.0,23,2,2023
23,967.0,698.0,25.0,93.0,1431.0,789.0,4846.0,600.0,2791.0,23,2,2023
0,956.0,697.0,26.0,92.0,1424.0,781.0,4818.0,588.0,2777.0,24,2,2023
1,966.0,704.0,26.0,95.0,1391.0,757.0,4817.0,592.0,2763.0,24,2,2023
2,982.0,698.0,25.0,87.0,1391.0,729.0,4826.0,577.0,2748.0,24,2,2023
3,956.0,695.0,24.0,89.0,1368.0,705.0,4832.0,576.0,2725.0,24,2,2023
4,952.0,727.0,22.0,85.0,1357.0,669.0,4857.0,574.0,2718.0,24,2,2023
5,946.0,728.0,22.0,85.0,1317.0,653.0,4854.0,569.0,2709.0,24,2,2023
6,933.0,726.0,21.0,82.0,1309.0,647.0,4923.0,571.0,2701.0,24,2,2023
7,914.0,715.0,21.0,83.0,1297.0,639.0,4835.0,554.0,2695.0,24,2,2023
8,913.0,726.0,20.0,83.0,1301.0,629.0,4825.0,556.0,2687.0,24,2,2023
9,881.0,726.0,20.0,80.0,1299.0,640.0,4812.0,537.0,2685.0,24,2,2023
10,872.0,705.0,21.0,82.0,1301.0,690.0,4859.0,532.0,2708.0,24,2,2023
11,876.0,722.0,24.0,83.0,1311.0,727.0,4954.0,530.0,2707.0,24,2,2023
12,874.0,729.0,23.0,88.0,1389.0,751.0,5072.0,525.0,2756.0,24,2,2023
13,864.0,719.0,25.0,91.0,1395.0,756.0,5147.0,516.0,2796.0,24,2,2023
14,852.0,701.0,27.0,91.0,1383.0,778.0,5203.0,508.0,2794.0,24,2,2023
15,840.0,701.0,29.0,92.0,1400.0,785.0,5168.0,504.0,2781.0,24,2,2023
16,836.0,702.0,28.0,94.0,1396.0,793.0,5231.0,508.0,2767.0,24,2,2023
17,849.0,715.0,30.0,94.0,1410.0,796.0,5238.0,500.0,2758.0,24,2,2023
18,853.0,727.0,30.0,95.0,1414.0,808.0,5250.0,507.0,2773.0,24,2,2023
19,837.0,732.0,26.0,97.0,1394.0,816.0,5193.0,491.0,2761.0,24,2,2023
20,834.0,729.0,28.0,92.0,1352.0,822.0,5180.0,494.0,2756.0,24,2,2023
21,852.0,743.0,25.0,95.0,1369.0,825.0,5151.0,494.0,2733.0,24,2,2023
22,843.0,760.0,25.0,89.0,1340.0,813.0,5087.0,502.0,2723.0,24,2,2023
23,841.0,749.0,25.0,87.0,1326.0,788.0,5039.0,502.0,2721.0,24,2,2023
0,853.0,742.0,25.0,93.0,1312.0,781.0,4955.0,510.0,2723.0,25,2,2023
1,861.0,738.0,23.0,92.0,1329.0,762.0,4918.0,528.0,2718.0,25,2,2023
2,864.0,747.0,22.0,90.0,1343.0,750.0,4902.0,525.0,2723.0,25,2,2023
3,858.0,754.0,23.0,87.0,1307.0,714.0,4850.0,511.0,2710.0,25,2,2023
4,849.0,738.0,23.0,87.0,1291.0,685.0,4893.0,505.0,2721.0,25,2,2023
5,841.0,742.0,22.0,86.0,1280.0,663.0,4891.0,510.0,2709.0,25,2,2023
6,833.0,735.0,22.0,84.0,1281.0,652.0,4875.0,509.0,2705.0,25,2,2023
7,838.0,732.0,22.0,83.0,1275.0,647.0,4887.0,505.0,2694.0,25,2,2023
8,833.0,739.0,22.0,86.0,1269.0,632.0,4920.0,506.0,2704.0,25,2,2023
9,836.0,734.0,23.0,80.0,1258.0,643.0,4936.0,501.0,2686.0,25,2,2023
10,826.0,736.0,22.0,84.0,1273.0,669.0,4944.0,502.0,2690.0,25,2,2023
11,823.0,750.0,23.0,83.0,1303.0,695.0,4986.0,492.0,2707.0,25,2,2023
12,814.0,752.0,23.0,84.0,1327.0,717.0,5034.0,475.0,2739.0,25,2,2023
13,823.0,754.0,23.0,84.0,1353.0,733.0,5170.0,482.0,2749.0,25,2,2023
14,825.0,758.0,24.0,88.0,1369.0,739.0,5189.0,484.0,2757.0,25,2,2023
15,825.0,768.0,24.0,95.0,1365.0,768.0,5190.0,481.0,2744.0,25,2,2023
16,815.0,797.0,24.0,92.0,1387.0,779.0,5267.0,478.0,2750.0,25,2,2023
17,818.0,802.0,25.0,91.0,1380.0,797.0,5355.0,488.0,2709.0,25,2,2023
18,810.0,811.0,23.0,91.0,1363.0,812.0,5366.0,483.0,2709.0,25,2,2023
19,810.0,802.0,23.0,90.0,1355.0,813.0,5389.0,488.0,2718.0,25,2,2023
20,817.0,797.0,23.0,86.0,1346.0,809.0,5360.0,486.0,2708.0,25,2,2023
21,817.0,782.0,24.0,87.0,1344.0,813.0,5317.0,484.0,2708.0,25,2,2023
22,800.0,780.0,24.0,83.0,1324.0,793.0,5204.0,479.0,2698.0,25,2,2023
23,804.0,772.0,24.0,81.0,1294.0,783.0,5181.0,467.0,2709.0,25,2,2023
0,812.0,761.0,25.0,78.0,1287.0,763.0,5121.0,471.0,2715.0,26,2,2023
1,811.0,757.0,25.0,82.0,1278.0,750.0,5028.0,474.0,2707.0,26,2,2023
2,830.0,750.0,25.0,83.0,1271.0,732.0,4931.0,494.0,2710.0,26,2,2023
3,853.0,749.0,26.0,83.0,1265.0,722.0,4949.0,503.0,2703.0,26,2,2023
4,865.0,739.0,26.0,86.0,1271.0,696.0,4904.0,523.0,2704.0,26,2,2023
5,869.0,733.0,25.0,82.0,1281.0,687.0,4841.0,526.0,2709.0,26,2,2023
6,870.0,721.0,25.0,83.0,1280.0,665.0,4889.0,536.0,2698.0,26,2,2023
7,864.0,727.0,25.0,82.0,1273.0,650.0,4927.0,531.0,2708.0,26,2,2023
8,856.0,733.0,24.0,83.0,1263.0,641.0,4934.0,530.0,2698.0,26,2,2023
9,868.0,743.0,25.0,81.0,1266.0,653.0,4974.0,538.0,2699.0,26,2,2023
10,871.0,733.0,24.0,83.0,1269.0,670.0,4963.0,526.0,2702.0,26,2,2023
11,861.0,734.0,25.0,83.0,1285.0,700.0,5035.0,526.0,2722.0,26,2,2023
12,869.0,733.0,25.0,83.0,1312.0,715.0,5137.0,540.0,2730.0,26,2,2023
13,855.0,731.0,24.0,85.0,1342.0,725.0,5231.0,517.0,2742.0,26,2,2023
14,855.0,735.0,24.0,85.0,1346.0,734.0,5261.0,520.0,2746.0,26,2,2023
15,855.0,738.0,25.0,84.0,1349.0,752.0,5219.0,511.0,2734.0,26,2,2023
16,852.0,732.0,26.0,86.0,1342.0,762.0,5261.0,505.0,2720.0,26,2,2023
17,860.0,733.0,26.0,86.0,1339.0,791.0,5320.0,498.0,2704.0,26,2,2023
18,857.0,741.0,25.0,87.0,1349.0,807.0,5335.0,501.0,2694.0,26,2,2023
19,855.0,737.0,24.0,93.0,1344.0,815.0,5331.0,504.0,2704.0,26,2,2023
20,861.0,741.0,25.0,86.0,1333.0,795.0,5293.0,508.0,2706.0,26,2,2023
21,862.0,734.0,26.0,94.0,1319.0,798.0,5225.0,507.0,2725.0,26,2,2023
22,865.0,720.0,25.0,88.0,1313.0,786.0,5148.0,507.0,2722.0,26,2,2023
23,870.0,735.0,24.0,89.0,1319.0,777.0,5076.0,516.0,2719.0,26,2,2023
0,869.0,721.0,25.0,87.0,1308.0,762.0,5025.0,517.0,2721.0,27,2,2023
1,886.0,715.0,26.0,86.0,1337.0,740.0,4938.0,542.0,2725.0,27,2,2023
2,902.0,704.0,26.0,90.0,1322.0,730.0,4871.0,552.0,2726.0,27,2,2023
3,888.0,697.0,27.0,87.0,1285.0,702.0,4912.0,545.0,2724.0,27,2,2023
4,901.0,695.0,25.0,88.0,1302.0,669.0,4847.0,564.0,2728.0,27,2,2023
5,922.0,686.0,26.0,92.0,1330.0,673.0,4835.0,589.0,2740.0,27,2,2023
6,913.0,687.0,26.0,91.0,1291.0,651.0,4838.0,580.0,2744.0,27,2,2023
7,906.0,697.0,27.0,90.0,1302.0,650.0,4892.0,576.0,2738.0,27,2,2023
8,921.0,700.0,26.0,89.0,1306.0,647.0,4923.0,579.0,2740.0,27,2,2023
9,919.0,726.0,26.0,87.0,1291.0,663.0,4953.0,587.0,2728.0,27,2,2023
10,936.0,741.0,26.0,88.0,1319.0,706.0,5034.0,582.0,2716.0,27,2,2023
11,916.0,737.0,25.0,91.0,1355.0,737.0,5081.0,572.0,2759.0,27,2,2023
12,924.0,740.0,26.0,98.0,1430.0,762.0,5120.0,579.0,2807.0,27,2,2023
13,910.0,713.0,28.0,97.0,1451.0,773.0,5153.0,566.0,2815.0,27,2,2023
14,906.0,715.0,29.0,101.0,1455.0,795.0,5165.0,561.0,2817.0,27,2,2023
15,888.0,721.0,31.0,94.0,1437.0,787.0,5111.0,541.0,2807.0,27,2,2023
16,880.0,733.0,36.0,97.0,1398.0,798.0,5147.0,529.0,2776.0,27,2,2023
17,879.0,720.0,37.0,97.0,1419.0,795.0,5148.0,520.0,2795.0,27,2,2023
18,877.0,723.0,37.0,100.0,1414.0,818.0,5168.0,521.0,2800.0,27,2,2023
19,881.0,732.0,39.0,100.0,1408.0,831.0,5152.0,527.0,2804.0,27,2,2023
20,881.0,742.0,33.0,98.0,1396.0,812.0,5099.0,525.0,2792.0,27,2,2023
21,888.0,740.0,33.0,96.0,1368.0,807.0,5043.0,531.0,2784.0,27,2,2023
22,908.0,739.0,33.0,97.0,1347.0,797.0,4992.0,529.0,2758.0,27,2,2023
23,921.0,723.0,30.0,90.0,1331.0,766.0,4934.0,551.0,2745.0,27,2,2023
0,940.0,726.0,30.0,89.0,1315.0,762.0,4891.0,568.0,2760.0,28,2,2023
1,947.0,713.0,27.0,95.0,1314.0,727.0,4836.0,576.0,2763.0,28,2,2023
2,962.0,715.0,25.0,89.0,1308.0,708.0,4847.0,586.0,2755.0,28,2,2023
3,961.0,733.0,27.0,91.0,1298.0,678.0,4891.0,589.0,2759.0,28,2,2023
4,967.0,743.0,27.0,90.0,1290.0,658.0,4914.0,601.0,2759.0,28,2,2023
5,974.0,760.0,25.0,91.0,1307.0,646.0,5002.0,609.0,2759.0,28,2,2023
6,973.0,749.0,26.0,88.0,1308.0,635.0,5039.0,606.0,2759.0,28,2,2023
7,974.0,748.0,28.0,91.0,1316.0,632.0,5061.0,605.0,2759.0,28,2,2023
8,953.0,742.0,26.0,90.0,1306.0,632.0,4979.0,596.0,2752.0,28,2,2023
9,942.0,750.0,26.0,89.0,1302.0,641.0,4962.0,589.0,2758.0,28,2,2023
10,938.0,746.0,26.0,90.0,1301.0,683.0,4968.0,589.0,2796.0,28,2,2023
11,935.0,750.0,27.0,89.0,1332.0,713.0,4995.0,576.0,2830.0,28,2,2023
12,931.0,758.0,29.0,99.0,1389.0,752.0,5047.0,561.0,2879.0,28,2,2023
13,917.0,749.0,31.0,100.0,1437.0,764.0,5130.0,548.0,2906.0,28,2,2023
14,900.0,762.0,35.0,100.0,1423.0,766.0,5090.0,545.0,2896.0,28,2,2023
15,876.0,766.0,37.0,103.0,1451.0,784.0,5118.0,536.0,2877.0,28,2,2023
16,877.0,774.0,41.0,103.0,1452.0,786.0,5121.0,536.0,2810.0,28,2,2023
17,866.0,764.0,44.0,105.0,1427.0,784.0,5127.0,530.0,2821.0,28,2,2023
18,874.0,774.0,45.0,106.0,1462.0,797.0,5174.0,543.0,2820.0,28,2,2023
19,873.0,762.0,48.0,102.0,1453.0,813.0,5174.0,542.0,2815.0,28,2,2023
20,876.0,765.0,44.0,102.0,1449.0,822.0,5148.0,549.0,2808.0,28,2,2023
21,888.0,772.0,42.0,100.0,1433.0,804.0,5107.0,541.0,2801.0,28,2,2023
22,912.0,775.0,40.0,97.0,1446.0,813.0,5054.0,558.0,2787.0,28,2,2023
23,916.0,763.0,30.0,96.0,1436.0,810.0,5020.0,571.0,2777.0,28,2,2023
0,922.0,770.0,26.0,95.0,1396.0,770.0,4957.0,564.0,2774.0,1,3,2023
1,913.0,782.0,24.0,93.0,1356.0,728.0,4919.0,574.0,2797.0,1,3,2023
2,914.0,790.0,23.0,93.0,1338.0,701.0,4902.0,572.0,2812.0,1,3,2023
3,936.0,793.0,25.0,96.0,1330.0,680.0,4879.0,579.0,2794.0,1,3,2023
4,940.0,783.0,25.0,91.0,1313.0,655.0,5032.0,580.0,2822.0,1,3,2023
5,931.0,784.0,25.0,93.0,1329.0,641.0,5037.0,588.0,2831.0,1,3,2023
6,938.0,783.0,25.0,94.0,1331.0,638.0,5037.0,591.0,2811.0,1,3,2023
7,961.0,802.0,26.0,92.0,1332.0,639.0,5092.0,590.0,2816.0,1,3,2023
8,979.0,792.0,26.0,93.0,1354.0,648.0,5115.0,595.0,2843.0,1,3,2023
9,977.0,807.0,25.0,96.0,1347.0,664.0,5106.0,587.0,2855.0,1,3,2023
10,957.0,809.0,24.0,97.0,1352.0,707.0,5105.0,582.0,2860.0,1,3,2023
11,946.0,817.0,27.0,96.0,1403.0,756.0,5151.0,585.0,2875.0,1,3,2023
12,936.0,823.0,31.0,103.0,1510.0,770.0,5275.0,569.0,2931.0,1,3,2023
13,930.0,804.0,37.0,108.0,1506.0,799.0,5281.0,567.0,2963.0,1,3,2023
14,924.0,803.0,37.0,105.0,1515.0,817.0,5421.0,547.0,2919.0,1,3,2023
15,902.0,804.0,34.0,105.0,1524.0,817.0,5389.0,551.0,2892.0,1,3,2023
16,889.0,803.0,36.0,109.0,1529.0,821.0,5409.0,538.0,2880.0,1,3,2023
17,897.0,791.0,38.0,109.0,1493.0,837.0,5298.0,545.0,2841.0,1,3,2023
18,907.0,775.0,36.0,106.0,1519.0,844.0,5300.0,549.0,2837.0,1,3,2023
19,895.0,753.0,35.0,108.0,1502.0,843.0,5277.0,544.0,2828.0,1,3,2023
20,913.0,771.0,31.0,108.0,1492.0,857.0,5230.0,551.0,2812.0,1,3,2023
21,941.0,773.0,30.0,106.0,1465.0,855.0,5135.0,571.0,2815.0,1,3,2023
22,966.0,781.0,29.0,107.0,1451.0,835.0,5112.0,582.0,2807.0,1,3,2023
23,960.0,788.0,29.0,104.0,1433.0,811.0,5074.0,607.0,2800.0,1,3,2023
0,976.0,792.0,25.0,99.0,1407.0,783.0,5006.0,607.0,2802.0,2,3,2023
1,965.0,802.0,24.0,93.0,1381.0,749.0,5015.0,595.0,2813.0,2,3,2023
2,941.0,803.0,23.0,90.0,1382.0,723.0,4954.0,584.0,2804.0,2,3,2023
3,933.0,798.0,24.0,91.0,1357.0,702.0,4961.0,580.0,2780.0,2,3,2023
4,949.0,793.0,23.0,89.0,1348.0,681.0,4979.0,581.0,2801.0,2,3,2023
5,956.0,803.0,24.0,92.0,1342.0,676.0,5010.0,584.0,2787.0,2,3,2023
6,943.0,800.0,22.0,91.0,1315.0,650.0,5000.0,584.0,2767.0,2,3,2023
7,944.0,811.0,23.0,86.0,1316.0,651.0,5048.0,579.0,2754.0,2,3,2023
8,923.0,808.0,24.0,85.0,1312.0,652.0,5069.0,595.0,2755.0,2,3,2023
9,922.0,826.0,23.0,88.0,1306.0,665.0,4965.0,590.0,2744.0,2,3,2023
10,913.0,802.0,22.0,89.0,1302.0,698.0,4955.0,570.0,2757.0,2,3,2023
11,908.0,796.0,23.0,89.0,1316.0,735.0,4988.0,557.0,2783.0,2,3,2023
12,898.0,779.0,24.0,99.0,1377.0,748.0,5041.0,556.0,2857.0,2,3,2023
13,891.0,789.0,26.0,103.0,1409.0,799.0,5105.0,541.0,2893.0,2,3,2023
14,883.0,799.0,30.0,106.0,1460.0,816.0,5138.0,534.0,2893.0,2,3,2023
15,870.0,801.0,36.0,117.0,1536.0,829.0,5115.0,523.0,3428.0,2,3,2023
16,886.0,808.0,36.0,120.0,1563.0,840.0,5157.0,530.0,3465.0,2,3,2023
17,874.0,789.0,32.0,116.0,1556.0,845.0,5210.0,524.0,3465.0,2,3,2023
18,857.0,788.0,31.0,116.0,1533.0,849.0,5192.0,532.0,3444.0,2,3,2023
19,871.0,783.0,31.0,120.0,1523.0,850.0,5202.0,529.0,3429.0,2,3,2023
20,872.0,775.0,33.0,117.0,1506.0,852.0,5171.0,545.0,3414.0,2,3,2023
21,905.0,772.0,28.0,115.0,1522.0,863.0,5089.0,552.0,3411.0,2,3,2023
22,903.0,759.0,27.0,116.0,1478.0,847.0,5017.0,556.0,3378.0,2,3,2023
23,907.0,756.0,26.0,110.0,1451.0,820.0,5009.0,576.0,3333.0,2,3,2023
0,919.0,751.0,24.0,109.0,1457.0,796.0,4973.0,592.0,3342.0,3,3,2023
1,919.0,750.0,22.0,109.0,1431.0,765.0,4949.0,578.0,3336.0,3,3,2023
2,914.0,753.0,22.0,103.0,1399.0,727.0,4888.0,590.0,3301.0,3,3,2023
3,914.0,749.0,24.0,101.0,1380.0,698.0,4911.0,593.0,3278.0,3,3,2023
4,926.0,729.0,24.0,100.0,1377.0,678.0,4936.0,577.0,3257.0,3,3,2023
5,931.0,727.0,24.0,100.0,1376.0,651.0,4923.0,581.0,3250.0,3,3,2023
6,888.0,710.0,23.0,97.0,1346.0,634.0,4896.0,550.0,3216.0,3,3,2023
7,883.0,707.0,22.0,94.0,1338.0,631.0,4932.0,553.0,3229.0,3,3,2023
8,867.0,714.0,23.0,94.0,1328.0,638.0,4907.0,538.0,3203.0,3,3,2023
9,847.0,714.0,23.0,95.0,1318.0,641.0,4888.0,535.0,3190.0,3,3,2023
10,837.0,732.0,23.0,95.0,1311.0,684.0,4960.0,514.0,3195.0,3,3,2023
11,841.0,735.0,23.0,97.0,1320.0,724.0,5011.0,500.0,3228.0,3,3,2023
12,836.0,740.0,24.0,100.0,1397.0,743.0,5043.0,501.0,3271.0,3,3,2023
13,854.0,752.0,25.0,103.0,1443.0,777.0,5040.0,514.0,3332.0,3,3,2023
14,860.0,756.0,27.0,106.0,1473.0,793.0,5072.0,506.0,3349.0,3,3,2023
15,860.0,753.0,27.0,102.0,1514.0,801.0,5077.0,518.0,3350.0,3,3,2023
16,857.0,747.0,31.0,109.0,1512.0,806.0,5095.0,515.0,3338.0,3,3,2023
17,845.0,743.0,33.0,111.0,1494.0,822.0,5139.0,501.0,3321.0,3,3,2023
18,838.0,740.0,34.0,115.0,1483.0,823.0,5165.0,496.0,3310.0,3,3,2023
19,835.0,757.0,31.0,111.0,1475.0,824.0,5174.0,497.0,3287.0,3,3,2023
20,839.0,757.0,27.0,112.0,1473.0,833.0,5180.0,495.0,3260.0,3,3,2023
21,851.0,766.0,27.0,110.0,1433.0,824.0,5168.0,507.0,3262.0,3,3,2023
22,856.0,754.0,26.0,107.0,1390.0,816.0,5098.0,501.0,3263.0,3,3,2023
23,861.0,735.0,26.0,105.0,1385.0,800.0,5022.0,507.0,3266.0,3,3,2023
0,853.0,748.0,26.0,104.0,1360.0,781.0,5022.0,500.0,3265.0,4,3,2023
1,858.0,738.0,27.0,102.0,1327.0,758.0,5000.0,503.0,3232.0,4,3,2023
2,865.0,730.0,24.0,99.0,1319.0,733.0,4954.0,506.0,3230.0,4,3,2023
3,876.0,739.0,23.0,99.0,1320.0,718.0,4894.0,512.0,3236.0,4,3,2023
4,883.0,744.0,23.0,99.0,1330.0,695.0,4866.0,521.0,3246.0,4,3,2023
5,885.0,741.0,23.0,98.0,1340.0,683.0,4911.0,521.0,3259.0,4,3,2023
